run,type,module,name,attrname,attrvalue,value
ThroughputVerification-261-20210124-16:53:02-29440,runattr,,,configname,ThroughputVerification,
ThroughputVerification-261-20210124-16:53:02-29440,runattr,,,datetime,20210124-16:53:02,
ThroughputVerification-261-20210124-16:53:02-29440,runattr,,,experiment,ThroughputVerification,
ThroughputVerification-261-20210124-16:53:02-29440,runattr,,,inifile,omnetpp.ini,
ThroughputVerification-261-20210124-16:53:02-29440,runattr,,,iterationvars,"$0=0.4, $1=10",
ThroughputVerification-261-20210124-16:53:02-29440,runattr,,,iterationvarsf,"0.4,10-",
ThroughputVerification-261-20210124-16:53:02-29440,runattr,,,measurement,"$0=0.4, $1=10",
ThroughputVerification-261-20210124-16:53:02-29440,runattr,,,network,slottedNetwork,
ThroughputVerification-261-20210124-16:53:02-29440,runattr,,,processid,29440,
ThroughputVerification-261-20210124-16:53:02-29440,runattr,,,repetition,21,
ThroughputVerification-261-20210124-16:53:02-29440,runattr,,,replication,#21,
ThroughputVerification-261-20210124-16:53:02-29440,runattr,,,resultdir,results,
ThroughputVerification-261-20210124-16:53:02-29440,runattr,,,runnumber,261,
ThroughputVerification-261-20210124-16:53:02-29440,runattr,,,seedset,21,
ThroughputVerification-261-20210124-16:53:02-29440,param,,,**.sendProbability,0.4,
ThroughputVerification-261-20210124-16:53:02-29440,param,,,**.numTransmitters,10,
ThroughputVerification-261-20210124-16:53:02-29440,param,,,**.isBackoff,false,
ThroughputVerification-261-20210124-16:53:02-29440,param,,,**.numChannels,1,
ThroughputVerification-261-20210124-16:53:02-29440,param,,,**.expMean,1s,
ThroughputVerification-261-20210124-16:53:02-29440,param,,,**.timeSlotSize,2s,
ThroughputVerification-261-20210124-16:53:02-29440,param,,,**.deterministicInterarrivalTime,true,
ThroughputVerification-261-20210124-16:53:02-29440,param,,,**.numTransmitters,1,
ThroughputVerification-261-20210124-16:53:02-29440,param,,,**.numChannels,1,
ThroughputVerification-261-20210124-16:53:02-29440,param,,,**.sendProbability,1,
ThroughputVerification-261-20210124-16:53:02-29440,param,,,**.expMean,5s,
ThroughputVerification-261-20210124-16:53:02-29440,param,,,**.timeSlotSize,5s,
ThroughputVerification-261-20210124-16:53:02-29440,param,,,**.deterministicInterarrivalTime,false,
ThroughputVerification-261-20210124-16:53:02-29440,param,,,**.isBackoff,true,
ThroughputVerification-264-20210124-16:53:02-29462,runattr,,,configname,ThroughputVerification,
ThroughputVerification-264-20210124-16:53:02-29462,runattr,,,datetime,20210124-16:53:02,
ThroughputVerification-264-20210124-16:53:02-29462,runattr,,,experiment,ThroughputVerification,
ThroughputVerification-264-20210124-16:53:02-29462,runattr,,,inifile,omnetpp.ini,
ThroughputVerification-264-20210124-16:53:02-29462,runattr,,,iterationvars,"$0=0.4, $1=10",
ThroughputVerification-264-20210124-16:53:02-29462,runattr,,,iterationvarsf,"0.4,10-",
ThroughputVerification-264-20210124-16:53:02-29462,runattr,,,measurement,"$0=0.4, $1=10",
ThroughputVerification-264-20210124-16:53:02-29462,runattr,,,network,slottedNetwork,
ThroughputVerification-264-20210124-16:53:02-29462,runattr,,,processid,29462,
ThroughputVerification-264-20210124-16:53:02-29462,runattr,,,repetition,24,
ThroughputVerification-264-20210124-16:53:02-29462,runattr,,,replication,#24,
ThroughputVerification-264-20210124-16:53:02-29462,runattr,,,resultdir,results,
ThroughputVerification-264-20210124-16:53:02-29462,runattr,,,runnumber,264,
ThroughputVerification-264-20210124-16:53:02-29462,runattr,,,seedset,24,
ThroughputVerification-264-20210124-16:53:02-29462,param,,,**.sendProbability,0.4,
ThroughputVerification-264-20210124-16:53:02-29462,param,,,**.numTransmitters,10,
ThroughputVerification-264-20210124-16:53:02-29462,param,,,**.isBackoff,false,
ThroughputVerification-264-20210124-16:53:02-29462,param,,,**.numChannels,1,
ThroughputVerification-264-20210124-16:53:02-29462,param,,,**.expMean,1s,
ThroughputVerification-264-20210124-16:53:02-29462,param,,,**.timeSlotSize,2s,
ThroughputVerification-264-20210124-16:53:02-29462,param,,,**.deterministicInterarrivalTime,true,
ThroughputVerification-264-20210124-16:53:02-29462,param,,,**.numTransmitters,1,
ThroughputVerification-264-20210124-16:53:02-29462,param,,,**.numChannels,1,
ThroughputVerification-264-20210124-16:53:02-29462,param,,,**.sendProbability,1,
ThroughputVerification-264-20210124-16:53:02-29462,param,,,**.expMean,5s,
ThroughputVerification-264-20210124-16:53:02-29462,param,,,**.timeSlotSize,5s,
ThroughputVerification-264-20210124-16:53:02-29462,param,,,**.deterministicInterarrivalTime,false,
ThroughputVerification-264-20210124-16:53:02-29462,param,,,**.isBackoff,true,
ThroughputVerification-250-20210124-16:53:00-29384,runattr,,,configname,ThroughputVerification,
ThroughputVerification-250-20210124-16:53:00-29384,runattr,,,datetime,20210124-16:53:00,
ThroughputVerification-250-20210124-16:53:00-29384,runattr,,,experiment,ThroughputVerification,
ThroughputVerification-250-20210124-16:53:00-29384,runattr,,,inifile,omnetpp.ini,
ThroughputVerification-250-20210124-16:53:00-29384,runattr,,,iterationvars,"$0=0.4, $1=10",
ThroughputVerification-250-20210124-16:53:00-29384,runattr,,,iterationvarsf,"0.4,10-",
ThroughputVerification-250-20210124-16:53:00-29384,runattr,,,measurement,"$0=0.4, $1=10",
ThroughputVerification-250-20210124-16:53:00-29384,runattr,,,network,slottedNetwork,
ThroughputVerification-250-20210124-16:53:00-29384,runattr,,,processid,29384,
ThroughputVerification-250-20210124-16:53:00-29384,runattr,,,repetition,10,
ThroughputVerification-250-20210124-16:53:00-29384,runattr,,,replication,#10,
ThroughputVerification-250-20210124-16:53:00-29384,runattr,,,resultdir,results,
ThroughputVerification-250-20210124-16:53:00-29384,runattr,,,runnumber,250,
ThroughputVerification-250-20210124-16:53:00-29384,runattr,,,seedset,10,
ThroughputVerification-250-20210124-16:53:00-29384,param,,,**.sendProbability,0.4,
ThroughputVerification-250-20210124-16:53:00-29384,param,,,**.numTransmitters,10,
ThroughputVerification-250-20210124-16:53:00-29384,param,,,**.isBackoff,false,
ThroughputVerification-250-20210124-16:53:00-29384,param,,,**.numChannels,1,
ThroughputVerification-250-20210124-16:53:00-29384,param,,,**.expMean,1s,
ThroughputVerification-250-20210124-16:53:00-29384,param,,,**.timeSlotSize,2s,
ThroughputVerification-250-20210124-16:53:00-29384,param,,,**.deterministicInterarrivalTime,true,
ThroughputVerification-250-20210124-16:53:00-29384,param,,,**.numTransmitters,1,
ThroughputVerification-250-20210124-16:53:00-29384,param,,,**.numChannels,1,
ThroughputVerification-250-20210124-16:53:00-29384,param,,,**.sendProbability,1,
ThroughputVerification-250-20210124-16:53:00-29384,param,,,**.expMean,5s,
ThroughputVerification-250-20210124-16:53:00-29384,param,,,**.timeSlotSize,5s,
ThroughputVerification-250-20210124-16:53:00-29384,param,,,**.deterministicInterarrivalTime,false,
ThroughputVerification-250-20210124-16:53:00-29384,param,,,**.isBackoff,true,
ThroughputVerification-273-20210124-16:53:04-29507,runattr,,,configname,ThroughputVerification,
ThroughputVerification-273-20210124-16:53:04-29507,runattr,,,datetime,20210124-16:53:04,
ThroughputVerification-273-20210124-16:53:04-29507,runattr,,,experiment,ThroughputVerification,
ThroughputVerification-273-20210124-16:53:04-29507,runattr,,,inifile,omnetpp.ini,
ThroughputVerification-273-20210124-16:53:04-29507,runattr,,,iterationvars,"$0=0.4, $1=10",
ThroughputVerification-273-20210124-16:53:04-29507,runattr,,,iterationvarsf,"0.4,10-",
ThroughputVerification-273-20210124-16:53:04-29507,runattr,,,measurement,"$0=0.4, $1=10",
ThroughputVerification-273-20210124-16:53:04-29507,runattr,,,network,slottedNetwork,
ThroughputVerification-273-20210124-16:53:04-29507,runattr,,,processid,29507,
ThroughputVerification-273-20210124-16:53:04-29507,runattr,,,repetition,33,
ThroughputVerification-273-20210124-16:53:04-29507,runattr,,,replication,#33,
ThroughputVerification-273-20210124-16:53:04-29507,runattr,,,resultdir,results,
ThroughputVerification-273-20210124-16:53:04-29507,runattr,,,runnumber,273,
ThroughputVerification-273-20210124-16:53:04-29507,runattr,,,seedset,33,
ThroughputVerification-273-20210124-16:53:04-29507,param,,,**.sendProbability,0.4,
ThroughputVerification-273-20210124-16:53:04-29507,param,,,**.numTransmitters,10,
ThroughputVerification-273-20210124-16:53:04-29507,param,,,**.isBackoff,false,
ThroughputVerification-273-20210124-16:53:04-29507,param,,,**.numChannels,1,
ThroughputVerification-273-20210124-16:53:04-29507,param,,,**.expMean,1s,
ThroughputVerification-273-20210124-16:53:04-29507,param,,,**.timeSlotSize,2s,
ThroughputVerification-273-20210124-16:53:04-29507,param,,,**.deterministicInterarrivalTime,true,
ThroughputVerification-273-20210124-16:53:04-29507,param,,,**.numTransmitters,1,
ThroughputVerification-273-20210124-16:53:04-29507,param,,,**.numChannels,1,
ThroughputVerification-273-20210124-16:53:04-29507,param,,,**.sendProbability,1,
ThroughputVerification-273-20210124-16:53:04-29507,param,,,**.expMean,5s,
ThroughputVerification-273-20210124-16:53:04-29507,param,,,**.timeSlotSize,5s,
ThroughputVerification-273-20210124-16:53:04-29507,param,,,**.deterministicInterarrivalTime,false,
ThroughputVerification-273-20210124-16:53:04-29507,param,,,**.isBackoff,true,
ThroughputVerification-240-20210124-16:52:58-29334,runattr,,,configname,ThroughputVerification,
ThroughputVerification-240-20210124-16:52:58-29334,runattr,,,datetime,20210124-16:52:58,
ThroughputVerification-240-20210124-16:52:58-29334,runattr,,,experiment,ThroughputVerification,
ThroughputVerification-240-20210124-16:52:58-29334,runattr,,,inifile,omnetpp.ini,
ThroughputVerification-240-20210124-16:52:58-29334,runattr,,,iterationvars,"$0=0.4, $1=10",
ThroughputVerification-240-20210124-16:52:58-29334,runattr,,,iterationvarsf,"0.4,10-",
ThroughputVerification-240-20210124-16:52:58-29334,runattr,,,measurement,"$0=0.4, $1=10",
ThroughputVerification-240-20210124-16:52:58-29334,runattr,,,network,slottedNetwork,
ThroughputVerification-240-20210124-16:52:58-29334,runattr,,,processid,29334,
ThroughputVerification-240-20210124-16:52:58-29334,runattr,,,repetition,0,
ThroughputVerification-240-20210124-16:52:58-29334,runattr,,,replication,#0,
ThroughputVerification-240-20210124-16:52:58-29334,runattr,,,resultdir,results,
ThroughputVerification-240-20210124-16:52:58-29334,runattr,,,runnumber,240,
ThroughputVerification-240-20210124-16:52:58-29334,runattr,,,seedset,0,
ThroughputVerification-240-20210124-16:52:58-29334,param,,,**.sendProbability,0.4,
ThroughputVerification-240-20210124-16:52:58-29334,param,,,**.numTransmitters,10,
ThroughputVerification-240-20210124-16:52:58-29334,param,,,**.isBackoff,false,
ThroughputVerification-240-20210124-16:52:58-29334,param,,,**.numChannels,1,
ThroughputVerification-240-20210124-16:52:58-29334,param,,,**.expMean,1s,
ThroughputVerification-240-20210124-16:52:58-29334,param,,,**.timeSlotSize,2s,
ThroughputVerification-240-20210124-16:52:58-29334,param,,,**.deterministicInterarrivalTime,true,
ThroughputVerification-240-20210124-16:52:58-29334,param,,,**.numTransmitters,1,
ThroughputVerification-240-20210124-16:52:58-29334,param,,,**.numChannels,1,
ThroughputVerification-240-20210124-16:52:58-29334,param,,,**.sendProbability,1,
ThroughputVerification-240-20210124-16:52:58-29334,param,,,**.expMean,5s,
ThroughputVerification-240-20210124-16:52:58-29334,param,,,**.timeSlotSize,5s,
